song_name,name,song_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Fast Car,Tracy Chapman,2M9ro2krNb7nr7HSprkEgo,82,0.711,0.292,4,-15.523,0,0.037,0.313,0.0,0.131,0.194,103.951,audio_features,2M9ro2krNb7nr7HSprkEgo,spotify:track:2M9ro2krNb7nr7HSprkEgo,https://api.spotify.com/v1/tracks/2M9ro2krNb7nr7HSprkEgo,https://api.spotify.com/v1/audio-analysis/2M9ro2krNb7nr7HSprkEgo,296800,4
Most People I Know,Billy Thorpe & The Aztecs,70hmFq2EtcnzJKBywok6fE,0,0.418,0.358,2,-16.094,1,0.0319,0.554,0.00157,0.101,0.825,121.882,audio_features,70hmFq2EtcnzJKBywok6fE,spotify:track:70hmFq2EtcnzJKBywok6fE,https://api.spotify.com/v1/tracks/70hmFq2EtcnzJKBywok6fE,https://api.spotify.com/v1/audio-analysis/70hmFq2EtcnzJKBywok6fE,257027,4
Dr. Feelgood,Mötley Crüe,5X0bLSho0KTiSQYCI0IOcl,0,0.53,0.952,2,-5.105,1,0.0577,0.000837,0.0119,0.262,0.433,110.98,audio_features,5X0bLSho0KTiSQYCI0IOcl,spotify:track:5X0bLSho0KTiSQYCI0IOcl,https://api.spotify.com/v1/tracks/5X0bLSho0KTiSQYCI0IOcl,https://api.spotify.com/v1/audio-analysis/5X0bLSho0KTiSQYCI0IOcl,290187,4
Crazy,Gnarls Barkley,2N5zMZX7YeL1tico8oQxa9,73,0.836,0.741,8,-1.609,1,0.0339,0.0172,0.0583,0.0826,0.611,111.963,audio_features,2N5zMZX7YeL1tico8oQxa9,spotify:track:2N5zMZX7YeL1tico8oQxa9,https://api.spotify.com/v1/tracks/2N5zMZX7YeL1tico8oQxa9,https://api.spotify.com/v1/audio-analysis/2N5zMZX7YeL1tico8oQxa9,182066,4
"Fastlove, Pt. 1",George Michael,6SaeXxdt0Id6ZzmX0ZGTQK,64,0.735,0.64,10,-7.522,0,0.072,0.052,0.00102,0.345,0.551,104.444,audio_features,6SaeXxdt0Id6ZzmX0ZGTQK,spotify:track:6SaeXxdt0Id6ZzmX0ZGTQK,https://api.spotify.com/v1/tracks/6SaeXxdt0Id6ZzmX0ZGTQK,https://api.spotify.com/v1/audio-analysis/6SaeXxdt0Id6ZzmX0ZGTQK,324667,4
Legs - 2008 Remaster,ZZ Top,7t6CAWplijBj4sdl0q3z0e,31,0.611,0.946,4,-5.357,1,0.0378,0.00957,0.0708,0.36,0.763,125.398,audio_features,7t6CAWplijBj4sdl0q3z0e,spotify:track:7t6CAWplijBj4sdl0q3z0e,https://api.spotify.com/v1/tracks/7t6CAWplijBj4sdl0q3z0e,https://api.spotify.com/v1/audio-analysis/7t6CAWplijBj4sdl0q3z0e,273907,4
I Knew I Loved You,Savage Garden,68K0qD0VDqdm0eWXsGqnvM,52,0.556,0.517,9,-8.769,1,0.0287,0.307,0.00115,0.077,0.779,169.938,audio_features,68K0qD0VDqdm0eWXsGqnvM,spotify:track:68K0qD0VDqdm0eWXsGqnvM,https://api.spotify.com/v1/tracks/68K0qD0VDqdm0eWXsGqnvM,https://api.spotify.com/v1/audio-analysis/68K0qD0VDqdm0eWXsGqnvM,251253,4
I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,2tUBqZG2AbRi7Q0BIrVrEj,84,0.709,0.824,1,-8.824,1,0.0453,0.207,0.000307,0.0888,0.867,118.818,audio_features,2tUBqZG2AbRi7Q0BIrVrEj,spotify:track:2tUBqZG2AbRi7Q0BIrVrEj,https://api.spotify.com/v1/tracks/2tUBqZG2AbRi7Q0BIrVrEj,https://api.spotify.com/v1/audio-analysis/2tUBqZG2AbRi7Q0BIrVrEj,291293,4
Just the Way You Are,Bruno Mars,7BqBn9nzAq8spo5e7cZ0dJ,84,0.635,0.841,5,-5.379,1,0.0422,0.0134,0.0,0.0622,0.424,109.021,audio_features,7BqBn9nzAq8spo5e7cZ0dJ,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,https://api.spotify.com/v1/tracks/7BqBn9nzAq8spo5e7cZ0dJ,https://api.spotify.com/v1/audio-analysis/7BqBn9nzAq8spo5e7cZ0dJ,220734,4
"December, 1963 (Oh What a Night!)",Frankie Valli & The Four Seasons,7ePFDzrnLt3Ynqgy2UFWri,59,0.727,0.588,1,-9.568,1,0.0253,0.058,5.46e-06,0.0414,0.964,104.413,audio_features,7ePFDzrnLt3Ynqgy2UFWri,spotify:track:7ePFDzrnLt3Ynqgy2UFWri,https://api.spotify.com/v1/tracks/7ePFDzrnLt3Ynqgy2UFWri,https://api.spotify.com/v1/audio-analysis/7ePFDzrnLt3Ynqgy2UFWri,201093,4
I Can See Clearly Now,Jimmy Cliff,7aJZxI6TVdIvQSuWxQ4rqp,62,0.799,0.662,7,-8.585,1,0.0347,0.00482,0.000505,0.0484,0.717,120.082,audio_features,7aJZxI6TVdIvQSuWxQ4rqp,spotify:track:7aJZxI6TVdIvQSuWxQ4rqp,https://api.spotify.com/v1/tracks/7aJZxI6TVdIvQSuWxQ4rqp,https://api.spotify.com/v1/audio-analysis/7aJZxI6TVdIvQSuWxQ4rqp,196000,4
Valerie,Steve Winwood,3nQuDlaVZApyrG6tdsETe0,0,0.722,0.518,9,-10.78,1,0.0296,0.593,0.00453,0.0854,0.753,116.289,audio_features,3nQuDlaVZApyrG6tdsETe0,spotify:track:3nQuDlaVZApyrG6tdsETe0,https://api.spotify.com/v1/tracks/3nQuDlaVZApyrG6tdsETe0,https://api.spotify.com/v1/audio-analysis/3nQuDlaVZApyrG6tdsETe0,246667,4
Better Get A Lawyer,The Cruel Sea,5QC5Lb562S9wpA9ubJa7GO,41,0.472,0.644,2,-7.321,1,0.105,0.000643,0.2,0.256,0.862,86.32,audio_features,5QC5Lb562S9wpA9ubJa7GO,spotify:track:5QC5Lb562S9wpA9ubJa7GO,https://api.spotify.com/v1/tracks/5QC5Lb562S9wpA9ubJa7GO,https://api.spotify.com/v1/audio-analysis/5QC5Lb562S9wpA9ubJa7GO,180693,4
Get the Party Started,P!nk,4bk78jvK8Fe9YHqruOJW0v,0,0.806,0.902,11,-3.387,0,0.0475,0.00127,0.0,0.212,0.961,128.943,audio_features,4bk78jvK8Fe9YHqruOJW0v,spotify:track:4bk78jvK8Fe9YHqruOJW0v,https://api.spotify.com/v1/tracks/4bk78jvK8Fe9YHqruOJW0v,https://api.spotify.com/v1/audio-analysis/4bk78jvK8Fe9YHqruOJW0v,191667,4
Can You Feel It,The Jacksons,5HIDIRwU38XVBozdoQwCml,39,0.88,0.494,6,-12.163,0,0.0528,0.0377,3.84e-05,0.28,0.917,125.439,audio_features,5HIDIRwU38XVBozdoQwCml,spotify:track:5HIDIRwU38XVBozdoQwCml,https://api.spotify.com/v1/tracks/5HIDIRwU38XVBozdoQwCml,https://api.spotify.com/v1/audio-analysis/5HIDIRwU38XVBozdoQwCml,227947,4
Mmm Mmm Mmm Mmm,Crash Test Dummies,76nvqWPFucUra1xCkN1tnD,52,0.58,0.575,3,-7.72,1,0.0231,0.25,1.83e-05,0.0813,0.37,92.934,audio_features,76nvqWPFucUra1xCkN1tnD,spotify:track:76nvqWPFucUra1xCkN1tnD,https://api.spotify.com/v1/tracks/76nvqWPFucUra1xCkN1tnD,https://api.spotify.com/v1/audio-analysis/76nvqWPFucUra1xCkN1tnD,235173,4
The Look,Roxette,0ZfM5XfJTtFPhOxAERRnNY,0,0.634,0.838,2,-5.363,1,0.0413,0.0531,8.34e-06,0.0522,0.541,95.011,audio_features,0ZfM5XfJTtFPhOxAERRnNY,spotify:track:0ZfM5XfJTtFPhOxAERRnNY,https://api.spotify.com/v1/tracks/0ZfM5XfJTtFPhOxAERRnNY,https://api.spotify.com/v1/audio-analysis/0ZfM5XfJTtFPhOxAERRnNY,237320,4
Don't Speak,No Doubt,6JGQ98So2ik5GVI9ydQ2Yh,59,0.507,0.752,5,-5.439,0,0.0343,0.251,2.1e-05,0.142,0.554,76.071,audio_features,6JGQ98So2ik5GVI9ydQ2Yh,spotify:track:6JGQ98So2ik5GVI9ydQ2Yh,https://api.spotify.com/v1/tracks/6JGQ98So2ik5GVI9ydQ2Yh,https://api.spotify.com/v1/audio-analysis/6JGQ98So2ik5GVI9ydQ2Yh,262747,4
Road to Nowhere,Talking Heads,5gS8whHdcpbkdz0qonQZF8,55,0.661,0.713,2,-7.825,1,0.0296,0.0361,2.27e-05,0.153,0.632,110.364,audio_features,5gS8whHdcpbkdz0qonQZF8,spotify:track:5gS8whHdcpbkdz0qonQZF8,https://api.spotify.com/v1/tracks/5gS8whHdcpbkdz0qonQZF8,https://api.spotify.com/v1/audio-analysis/5gS8whHdcpbkdz0qonQZF8,259107,4
Together Again,Janet Jackson,1GrikfH0jDejDvrxo84n4P,1,0.873,0.593,7,-8.942,1,0.103,0.078,0.00697,0.104,0.495,123.091,audio_features,1GrikfH0jDejDvrxo84n4P,spotify:track:1GrikfH0jDejDvrxo84n4P,https://api.spotify.com/v1/tracks/1GrikfH0jDejDvrxo84n4P,https://api.spotify.com/v1/audio-analysis/1GrikfH0jDejDvrxo84n4P,301200,4
Pride (In The Name Of Love) - Remastered 2009,U2,3dh2LlmeMqKJbzn2WUgt3d,64,0.458,0.843,4,-7.201,1,0.0316,0.00135,0.000296,0.778,0.713,105.701,audio_features,3dh2LlmeMqKJbzn2WUgt3d,spotify:track:3dh2LlmeMqKJbzn2WUgt3d,https://api.spotify.com/v1/tracks/3dh2LlmeMqKJbzn2WUgt3d,https://api.spotify.com/v1/audio-analysis/3dh2LlmeMqKJbzn2WUgt3d,228427,4
About A Girl - Remastered,Nirvana,0zeqKbySjKbfW5jyl3PMsW,0,0.402,0.898,11,-6.467,0,0.0316,8.86e-06,8.89e-05,0.279,0.675,132.092,audio_features,0zeqKbySjKbfW5jyl3PMsW,spotify:track:0zeqKbySjKbfW5jyl3PMsW,https://api.spotify.com/v1/tracks/0zeqKbySjKbfW5jyl3PMsW,https://api.spotify.com/v1/audio-analysis/0zeqKbySjKbfW5jyl3PMsW,168160,4
2000 Miles,Pretenders,5qRMxE0ogjiD68GeAbNj0c,16,0.528,0.579,7,-12.347,1,0.0256,0.0124,0.0439,0.169,0.611,99.358,audio_features,5qRMxE0ogjiD68GeAbNj0c,spotify:track:5qRMxE0ogjiD68GeAbNj0c,https://api.spotify.com/v1/tracks/5qRMxE0ogjiD68GeAbNj0c,https://api.spotify.com/v1/audio-analysis/5qRMxE0ogjiD68GeAbNj0c,219067,3
You Got It (The Right Stuff),New Kids On The Block,2BEL2ySEBDO02FLo3lOIZT,36,0.789,0.687,1,-7.441,1,0.0634,0.00637,2.77e-06,0.0571,0.862,111.493,audio_features,2BEL2ySEBDO02FLo3lOIZT,spotify:track:2BEL2ySEBDO02FLo3lOIZT,https://api.spotify.com/v1/tracks/2BEL2ySEBDO02FLo3lOIZT,https://api.spotify.com/v1/audio-analysis/2BEL2ySEBDO02FLo3lOIZT,250747,4
Forgotten Years - Remastered,Midnight Oil,6yq8I9ItbjhiGYkfhCEJhA,38,0.549,0.907,11,-6.355,0,0.0582,0.036,1.79e-05,0.107,0.664,152.253,audio_features,6yq8I9ItbjhiGYkfhCEJhA,spotify:track:6yq8I9ItbjhiGYkfhCEJhA,https://api.spotify.com/v1/tracks/6yq8I9ItbjhiGYkfhCEJhA,https://api.spotify.com/v1/audio-analysis/6yq8I9ItbjhiGYkfhCEJhA,263653,4
Jailhouse Rock,Elvis Presley,4gphxUgq0JSFv2BCLhNDiE,67,0.647,0.582,10,-9.538,0,0.0755,0.41,1.93e-06,0.0715,0.915,167.396,audio_features,4gphxUgq0JSFv2BCLhNDiE,spotify:track:4gphxUgq0JSFv2BCLhNDiE,https://api.spotify.com/v1/tracks/4gphxUgq0JSFv2BCLhNDiE,https://api.spotify.com/v1/audio-analysis/4gphxUgq0JSFv2BCLhNDiE,146480,4
By My Side,INXS,4BoWx4CckNgdOuZXlQX7d0,17,0.512,0.498,11,-7.83,0,0.0256,0.051,0.000357,0.157,0.155,93.142,audio_features,4BoWx4CckNgdOuZXlQX7d0,spotify:track:4BoWx4CckNgdOuZXlQX7d0,https://api.spotify.com/v1/tracks/4BoWx4CckNgdOuZXlQX7d0,https://api.spotify.com/v1/audio-analysis/4BoWx4CckNgdOuZXlQX7d0,185507,3
Don't Stand So Close To Me - Remastered 2003,The Police,4DIRsQfLk2mfcrIOQNgAlm,0,0.806,0.499,2,-9.524,1,0.0642,0.0451,0.000729,0.038,0.505,140.337,audio_features,4DIRsQfLk2mfcrIOQNgAlm,spotify:track:4DIRsQfLk2mfcrIOQNgAlm,https://api.spotify.com/v1/tracks/4DIRsQfLk2mfcrIOQNgAlm,https://api.spotify.com/v1/audio-analysis/4DIRsQfLk2mfcrIOQNgAlm,242667,4
Chase That Feeling,Hilltop Hoods,6uu8pSxyOGEUWGuYLCSzFX,32,0.608,0.872,9,-4.779,0,0.0661,0.612,0.0,0.142,0.518,97.943,audio_features,6uu8pSxyOGEUWGuYLCSzFX,spotify:track:6uu8pSxyOGEUWGuYLCSzFX,https://api.spotify.com/v1/tracks/6uu8pSxyOGEUWGuYLCSzFX,https://api.spotify.com/v1/audio-analysis/6uu8pSxyOGEUWGuYLCSzFX,209227,4
Centerfold,The J. Geils Band,1ynmMEK1fkyiZ6Z6F3ThEt,72,0.653,0.677,0,-12.244,1,0.0396,0.249,0.0,0.403,0.888,114.374,audio_features,1ynmMEK1fkyiZ6Z6F3ThEt,spotify:track:1ynmMEK1fkyiZ6Z6F3ThEt,https://api.spotify.com/v1/tracks/1ynmMEK1fkyiZ6Z6F3ThEt,https://api.spotify.com/v1/audio-analysis/1ynmMEK1fkyiZ6Z6F3ThEt,216533,4
A Horse with No Name,America,54eZmuggBFJbV7k248bTTt,78,0.653,0.507,11,-17.18,0,0.0534,0.687,0.0147,0.155,0.831,123.188,audio_features,54eZmuggBFJbV7k248bTTt,spotify:track:54eZmuggBFJbV7k248bTTt,https://api.spotify.com/v1/tracks/54eZmuggBFJbV7k248bTTt,https://api.spotify.com/v1/audio-analysis/54eZmuggBFJbV7k248bTTt,252240,4
A Horse with No Name,George Martin,54eZmuggBFJbV7k248bTTt,78,0.653,0.507,11,-17.18,0,0.0534,0.687,0.0147,0.155,0.831,123.188,audio_features,54eZmuggBFJbV7k248bTTt,spotify:track:54eZmuggBFJbV7k248bTTt,https://api.spotify.com/v1/tracks/54eZmuggBFJbV7k248bTTt,https://api.spotify.com/v1/audio-analysis/54eZmuggBFJbV7k248bTTt,252240,4
Save Tonight,Eagle-Eye Cherry,1t2Hq2WIBcZINOEnK6mdJG,67,0.547,0.693,0,-8.786,1,0.0353,9.24e-05,5.46e-05,0.113,0.583,119.567,audio_features,1t2Hq2WIBcZINOEnK6mdJG,spotify:track:1t2Hq2WIBcZINOEnK6mdJG,https://api.spotify.com/v1/tracks/1t2Hq2WIBcZINOEnK6mdJG,https://api.spotify.com/v1/audio-analysis/1t2Hq2WIBcZINOEnK6mdJG,239227,4
We Are The World,U.S.A. For Africa,3Z2tPWiNiIpg8UMMoowHIk,68,0.528,0.447,4,-15.255,1,0.0435,0.189,0.0,0.0745,0.292,72.58,audio_features,3Z2tPWiNiIpg8UMMoowHIk,spotify:track:3Z2tPWiNiIpg8UMMoowHIk,https://api.spotify.com/v1/tracks/3Z2tPWiNiIpg8UMMoowHIk,https://api.spotify.com/v1/audio-analysis/3Z2tPWiNiIpg8UMMoowHIk,427333,4
Stupid Girls,P!nk,1lsMTPcfQRj0NcIiDjWoNM,0,0.686,0.883,4,-5.055,0,0.061,0.000795,0.00131,0.0666,0.581,100.035,audio_features,1lsMTPcfQRj0NcIiDjWoNM,spotify:track:1lsMTPcfQRj0NcIiDjWoNM,https://api.spotify.com/v1/tracks/1lsMTPcfQRj0NcIiDjWoNM,https://api.spotify.com/v1/audio-analysis/1lsMTPcfQRj0NcIiDjWoNM,196173,4
I Want to Know What Love Is - 1999 Remaster,Foreigner,1JLn8RhQzHz3qDqsChcmBl,80,0.477,0.471,6,-10.036,1,0.0277,0.193,1.76e-06,0.131,0.423,81.204,audio_features,1JLn8RhQzHz3qDqsChcmBl,spotify:track:1JLn8RhQzHz3qDqsChcmBl,https://api.spotify.com/v1/tracks/1JLn8RhQzHz3qDqsChcmBl,https://api.spotify.com/v1/audio-analysis/1JLn8RhQzHz3qDqsChcmBl,304787,4
Royals,Lorde,2dLLR6qlu5UJ5gk0dKz0h3,79,0.674,0.426,7,-9.504,1,0.122,0.12,0.0,0.132,0.337,84.876,audio_features,2dLLR6qlu5UJ5gk0dKz0h3,spotify:track:2dLLR6qlu5UJ5gk0dKz0h3,https://api.spotify.com/v1/tracks/2dLLR6qlu5UJ5gk0dKz0h3,https://api.spotify.com/v1/audio-analysis/2dLLR6qlu5UJ5gk0dKz0h3,190185,4
Shake It Up,The Cars,5OWokvF4QOqMDQ8ByQsm6V,48,0.692,0.74,0,-7.466,1,0.0329,0.0723,8.83e-05,0.136,0.864,147.274,audio_features,5OWokvF4QOqMDQ8ByQsm6V,spotify:track:5OWokvF4QOqMDQ8ByQsm6V,https://api.spotify.com/v1/tracks/5OWokvF4QOqMDQ8ByQsm6V,https://api.spotify.com/v1/audio-analysis/5OWokvF4QOqMDQ8ByQsm6V,215440,4
Girls & Boys,Blur,5CeL9C3bsoe4yzYS1Qz8cw,70,0.693,0.875,7,-8.354,0,0.0315,0.00986,0.0,0.0601,0.899,120.048,audio_features,5CeL9C3bsoe4yzYS1Qz8cw,spotify:track:5CeL9C3bsoe4yzYS1Qz8cw,https://api.spotify.com/v1/tracks/5CeL9C3bsoe4yzYS1Qz8cw,https://api.spotify.com/v1/audio-analysis/5CeL9C3bsoe4yzYS1Qz8cw,259387,4
7 Seconds (feat. Neneh Cherry),Youssou N'Dour,76D5nfZbYzZYfUZKGy73jy,58,0.68,0.702,1,-9.621,0,0.0267,0.0838,1.79e-06,0.326,0.509,154.198,audio_features,76D5nfZbYzZYfUZKGy73jy,spotify:track:76D5nfZbYzZYfUZKGy73jy,https://api.spotify.com/v1/tracks/76D5nfZbYzZYfUZKGy73jy,https://api.spotify.com/v1/audio-analysis/76D5nfZbYzZYfUZKGy73jy,305773,4
7 Seconds (feat. Neneh Cherry),Neneh Cherry,76D5nfZbYzZYfUZKGy73jy,58,0.68,0.702,1,-9.621,0,0.0267,0.0838,1.79e-06,0.326,0.509,154.198,audio_features,76D5nfZbYzZYfUZKGy73jy,spotify:track:76D5nfZbYzZYfUZKGy73jy,https://api.spotify.com/v1/tracks/76D5nfZbYzZYfUZKGy73jy,https://api.spotify.com/v1/audio-analysis/76D5nfZbYzZYfUZKGy73jy,305773,4
Don't Bring Me Down,Electric Light Orchestra,7rjMG5Lm94fEdQ9XxD5WLg,49,0.637,0.858,2,-6.917,1,0.0338,0.133,0.000557,0.0652,0.798,115.696,audio_features,7rjMG5Lm94fEdQ9XxD5WLg,spotify:track:7rjMG5Lm94fEdQ9XxD5WLg,https://api.spotify.com/v1/tracks/7rjMG5Lm94fEdQ9XxD5WLg,https://api.spotify.com/v1/audio-analysis/7rjMG5Lm94fEdQ9XxD5WLg,243867,4
I Don't Want A Lover,Texas,000u1dTg7y1XCDXi80hbBX,5,0.756,0.47,7,-12.615,1,0.0394,0.196,0.000487,0.126,0.43,120.484,audio_features,000u1dTg7y1XCDXi80hbBX,spotify:track:000u1dTg7y1XCDXi80hbBX,https://api.spotify.com/v1/tracks/000u1dTg7y1XCDXi80hbBX,https://api.spotify.com/v1/audio-analysis/000u1dTg7y1XCDXi80hbBX,300600,4
No Rain,Blind Melon,6txWz9UapYHVxEd7dDIHXT,75,0.389,0.476,9,-9.342,1,0.0316,0.619,5.09e-05,0.255,0.566,148.117,audio_features,6txWz9UapYHVxEd7dDIHXT,spotify:track:6txWz9UapYHVxEd7dDIHXT,https://api.spotify.com/v1/tracks/6txWz9UapYHVxEd7dDIHXT,https://api.spotify.com/v1/audio-analysis/6txWz9UapYHVxEd7dDIHXT,217107,4
SexyBack (feat. Timbaland),Justin Timberlake,0O45fw2L5vsWpdsOdXwNAR,80,0.967,0.583,7,-5.562,0,0.0789,0.0584,0.0,0.0519,0.964,117.0,audio_features,0O45fw2L5vsWpdsOdXwNAR,spotify:track:0O45fw2L5vsWpdsOdXwNAR,https://api.spotify.com/v1/tracks/0O45fw2L5vsWpdsOdXwNAR,https://api.spotify.com/v1/audio-analysis/0O45fw2L5vsWpdsOdXwNAR,242733,4
SexyBack (feat. Timbaland),Timbaland,0O45fw2L5vsWpdsOdXwNAR,80,0.967,0.583,7,-5.562,0,0.0789,0.0584,0.0,0.0519,0.964,117.0,audio_features,0O45fw2L5vsWpdsOdXwNAR,spotify:track:0O45fw2L5vsWpdsOdXwNAR,https://api.spotify.com/v1/tracks/0O45fw2L5vsWpdsOdXwNAR,https://api.spotify.com/v1/audio-analysis/0O45fw2L5vsWpdsOdXwNAR,242733,4
This Charming Man - 2011 Remaster,The Smiths,1FvDJ9KGxcqwv1utyPL3JZ,78,0.611,0.846,11,-5.9,1,0.0436,0.00509,0.0,0.0784,0.751,103.912,audio_features,1FvDJ9KGxcqwv1utyPL3JZ,spotify:track:1FvDJ9KGxcqwv1utyPL3JZ,https://api.spotify.com/v1/tracks/1FvDJ9KGxcqwv1utyPL3JZ,https://api.spotify.com/v1/audio-analysis/1FvDJ9KGxcqwv1utyPL3JZ,162920,4
Tom's Diner,Suzanne Vega,0Ww1dujmNHu8mcxLnhCAB3,0,0.867,0.531,6,-8.753,0,0.044,0.0191,0.0401,0.0429,0.722,99.136,audio_features,0Ww1dujmNHu8mcxLnhCAB3,spotify:track:0Ww1dujmNHu8mcxLnhCAB3,https://api.spotify.com/v1/tracks/0Ww1dujmNHu8mcxLnhCAB3,https://api.spotify.com/v1/audio-analysis/0Ww1dujmNHu8mcxLnhCAB3,227453,4
Tom's Diner,DNA,0Ww1dujmNHu8mcxLnhCAB3,0,0.867,0.531,6,-8.753,0,0.044,0.0191,0.0401,0.0429,0.722,99.136,audio_features,0Ww1dujmNHu8mcxLnhCAB3,spotify:track:0Ww1dujmNHu8mcxLnhCAB3,https://api.spotify.com/v1/tracks/0Ww1dujmNHu8mcxLnhCAB3,https://api.spotify.com/v1/audio-analysis/0Ww1dujmNHu8mcxLnhCAB3,227453,4
The Flame,Cheap Trick,7KM52fyhuSxeIN1y2Sn6QL,44,0.632,0.67,4,-8.877,1,0.027,0.548,2.38e-06,0.0521,0.342,97.098,audio_features,7KM52fyhuSxeIN1y2Sn6QL,spotify:track:7KM52fyhuSxeIN1y2Sn6QL,https://api.spotify.com/v1/tracks/7KM52fyhuSxeIN1y2Sn6QL,https://api.spotify.com/v1/audio-analysis/7KM52fyhuSxeIN1y2Sn6QL,338560,4
Hello,Adele,0ENSn4fwAbCGeFGVUbXEU3,0,0.481,0.451,5,-6.095,0,0.0347,0.336,0.0,0.0872,0.289,157.966,audio_features,0ENSn4fwAbCGeFGVUbXEU3,spotify:track:0ENSn4fwAbCGeFGVUbXEU3,https://api.spotify.com/v1/tracks/0ENSn4fwAbCGeFGVUbXEU3,https://api.spotify.com/v1/audio-analysis/0ENSn4fwAbCGeFGVUbXEU3,295493,4
What I Like About You,The Romantics,6NdcSEhpGGAYXNnnhGS2s6,61,0.542,0.915,9,-9.637,1,0.0549,0.319,5.34e-05,0.171,0.92,159.81,audio_features,6NdcSEhpGGAYXNnnhGS2s6,spotify:track:6NdcSEhpGGAYXNnnhGS2s6,https://api.spotify.com/v1/tracks/6NdcSEhpGGAYXNnnhGS2s6,https://api.spotify.com/v1/audio-analysis/6NdcSEhpGGAYXNnnhGS2s6,175400,4
No Aphrodisiac - Original,The Whitlams,6jQlAObMMtULuYctlVjCLg,0,0.455,0.607,2,-8.27,0,0.039,0.355,8.27e-06,0.119,0.636,74.52,audio_features,6jQlAObMMtULuYctlVjCLg,spotify:track:6jQlAObMMtULuYctlVjCLg,https://api.spotify.com/v1/tracks/6jQlAObMMtULuYctlVjCLg,https://api.spotify.com/v1/audio-analysis/6jQlAObMMtULuYctlVjCLg,259493,4
The Whole of the Moon,The Waterboys,11zWfCQaGkXJ9uIXROr4pa,4,0.538,0.852,0,-5.68,1,0.0321,0.071,3.95e-06,0.602,0.597,105.664,audio_features,11zWfCQaGkXJ9uIXROr4pa,spotify:track:11zWfCQaGkXJ9uIXROr4pa,https://api.spotify.com/v1/tracks/11zWfCQaGkXJ9uIXROr4pa,https://api.spotify.com/v1/audio-analysis/11zWfCQaGkXJ9uIXROr4pa,299413,4
3AM,Matchbox Twenty,5vYA1mW9g2Coh1HUFUSmlb,72,0.521,0.673,8,-8.685,1,0.0284,0.00573,0.0,0.12,0.543,108.031,audio_features,5vYA1mW9g2Coh1HUFUSmlb,spotify:track:5vYA1mW9g2Coh1HUFUSmlb,https://api.spotify.com/v1/tracks/5vYA1mW9g2Coh1HUFUSmlb,https://api.spotify.com/v1/audio-analysis/5vYA1mW9g2Coh1HUFUSmlb,225947,4
Immigrant Song - 1990 Remaster,Led Zeppelin,6kjlvJLh2DBsSQtqVzFh8I,0,0.574,0.926,11,-10.79,1,0.0562,0.00031,0.478,0.386,0.609,113.097,audio_features,6kjlvJLh2DBsSQtqVzFh8I,spotify:track:6kjlvJLh2DBsSQtqVzFh8I,https://api.spotify.com/v1/tracks/6kjlvJLh2DBsSQtqVzFh8I,https://api.spotify.com/v1/audio-analysis/6kjlvJLh2DBsSQtqVzFh8I,145067,4
I Want It All - Remastered 2011,Queen,4DtB1PJsbl4KAb2rZVNCUL,53,0.414,0.842,11,-5.698,0,0.0483,0.025,2.45e-06,0.374,0.392,92.09,audio_features,4DtB1PJsbl4KAb2rZVNCUL,spotify:track:4DtB1PJsbl4KAb2rZVNCUL,https://api.spotify.com/v1/tracks/4DtB1PJsbl4KAb2rZVNCUL,https://api.spotify.com/v1/audio-analysis/4DtB1PJsbl4KAb2rZVNCUL,242093,4
Hold On,Wilson Phillips,4VZDv8sASBS8UruUBGTFdk,67,0.68,0.657,5,-9.897,1,0.0255,0.4,0.0,0.0497,0.546,97.801,audio_features,4VZDv8sASBS8UruUBGTFdk,spotify:track:4VZDv8sASBS8UruUBGTFdk,https://api.spotify.com/v1/tracks/4VZDv8sASBS8UruUBGTFdk,https://api.spotify.com/v1/audio-analysis/4VZDv8sASBS8UruUBGTFdk,266867,4
Mrs. Robinson,The Lemonheads,3672j9qcUufXuGwVoXHaeK,0,0.495,0.936,4,-7.196,0,0.0401,0.0111,0.000709,0.276,0.837,107.394,audio_features,3672j9qcUufXuGwVoXHaeK,spotify:track:3672j9qcUufXuGwVoXHaeK,https://api.spotify.com/v1/tracks/3672j9qcUufXuGwVoXHaeK,https://api.spotify.com/v1/audio-analysis/3672j9qcUufXuGwVoXHaeK,224480,4
Cherry Cherry,Neil Diamond,2SS3WeSe24ZqTlTSK4KzQZ,48,0.531,0.827,8,-4.157,1,0.0308,0.0266,0.00285,0.0551,0.9,84.129,audio_features,2SS3WeSe24ZqTlTSK4KzQZ,spotify:track:2SS3WeSe24ZqTlTSK4KzQZ,https://api.spotify.com/v1/tracks/2SS3WeSe24ZqTlTSK4KzQZ,https://api.spotify.com/v1/audio-analysis/2SS3WeSe24ZqTlTSK4KzQZ,163907,4
